UserID,ConnectedBaseStation,CurrentLocation,Handovercouter,UsersInSystem,UserQueue,DisconnectedUsers
3,Station B,3000.46545839425,1,15,0,1
7,Station B,3000.739279679558,1,15,0,2
5,Station B,3000.7700473437094,1,14,0,3
4,Station B,3000.2766017704507,1,14,0,4
11,Station B,3000.4191593910737,1,13,0,5
9,Station B,3000.383582862528,3,13,0,6
10,Station B,3000.408207959409,1,12,0,7
13,Station B,3000.1767552536153,3,11,0,8
6,Station B,3000.3182472456288,3,10,0,9
8,Station B,2935.069359932312,1,12,0,10
1,Station B,3000.0730912261283,1,11,0,11
19,Station A,3000.3689863180616,0,18,0,12
18,Station B,3000.5006932762462,1,17,0,13
12,Station B,3000.051431611531,3,19,0,14
2,Station B,3000.080354666415,1,19,0,15
14,Station B,3000.1289111215574,1,18,0,16
22,Station B,3000.1364918246313,1,17,0,17
24,Station B,3000.3157664864993,1,18,0,18
27,Station B,3000.5787762025984,1,20,6,19
29,Station B,3000.002823551189,1,20,5,20
33,Station B,3000.1220603832044,1,20,6,21
26,Station B,3000.5580161655434,1,20,5,22
30,Station A,3000.514072977011,0,20,4,23
31,Station B,3000.487114166556,5,20,5,24
25,Station B,3000.289941467832,1,20,5,25
35,Station B,3000.585553265679,3,20,4,26
38,Station B,3000.0411051261985,1,20,3,27
36,Station B,3000.663369191528,1,20,2,28
20,Station B,2981.262984627743,1,20,3,29
39,Station B,3000.4278051071765,1,20,2,30
34,Station B,3000.0846242775538,1,20,3,31
43,Station A,2344.2187109023475,0,20,2,32
42,Station B,3000.685652353423,1,20,3,33
37,Station B,3000.4424433649747,1,20,2,34
23,Station B,3000.1365480709146,1,20,1,35
45,Station B,3000.2781131311585,1,20,0,36
40,Station B,3000.058119066125,1,19,0,37
15,Station B,3000.115247248618,3,18,0,38
54,Station A,2212.911967883418,0,17,0,39
47,Station B,3000.7001029956755,1,17,0,40
50,Station B,3000.565523189648,1,16,0,41
21,Station B,3000.1820757436344,1,15,0,42
46,Station B,3000.532263551451,1,14,0,43
51,Station B,3000.777177526428,1,13,0,44
52,Station B,3000.361537654624,1,12,0,45
57,Station A,2001.5358096498694,0,12,0,46
16,Station B,3000.1532834325776,5,11,0,47
53,Station B,3000.155603305216,3,10,0,48
55,Station B,3000.6173876523876,1,13,0,49
56,Station B,3000.218878231923,1,14,0,50
28,Station B,3000.003874339342,1,14,0,51
48,Station B,3000.234440349923,1,13,0,52
49,Station B,3000.266062585586,1,14,0,53
41,Station B,3000.2361377311745,1,14,0,54
32,Station B,3000.0794174969724,1,13,0,55
64,Station B,3000.18229804772,3,18,0,56
58,Station B,3000.6374784447694,1,18,0,57
66,Station B,3000.964358319043,1,18,0,58
63,Station B,3000.263217550206,1,18,0,59
60,Station B,3000.5959433585463,1,18,0,60
65,Station B,3000.113653779129,3,17,0,61
67,Station B,3000.546337834884,3,18,0,62
73,Station B,3000.027866403323,1,20,4,63
71,Station B,3000.646216060434,1,20,3,64
79,Station A,2157.845692790067,0,20,3,65
75,Station B,3000.6647073560116,1,20,2,66
72,Station B,3000.4307882800526,1,20,1,67
77,Station B,3000.53661070238,1,20,0,68
70,Station B,3000.38887800882,1,19,0,69
78,Station B,3000.5290119583137,1,18,0,70
74,Station B,3000.387813561618,1,17,0,71
61,Station B,3000.112077359915,3,16,0,72
59,Station B,3000.099370121362,3,15,0,73
68,Station B,3000.4190997709716,1,16,0,74
81,Station B,3000.769115733051,1,16,0,75
17,Station B,3000.083871939294,7,15,0,76
62,Station B,3000.246705951672,1,18,0,77
85,Station B,3000.4512878696387,1,17,0,78
80,Station B,3000.046568450869,1,16,0,79
84,Station B,3000.162353730533,1,18,0,80
87,Station B,3000.3177103410276,1,18,0,81
88,Station B,3000.4623621671594,3,19,0,82
94,Station B,3000.3642401766656,1,18,0,83
90,Station B,3000.5484662513913,1,17,0,84
89,Station B,3000.346810536712,1,18,0,85
93,Station B,3000.6657387137766,3,17,0,86
97,Station B,3000.5404677578604,3,16,0,87
98,Station B,3000.237575937955,1,18,0,88
91,Station B,3000.171053634948,1,18,0,89
83,Station B,3000.0808043846787,5,19,0,90
86,Station B,3000.293205957624,3,20,4,91
95,Station B,3000.4213487930597,1,20,3,92
102,Station B,3000.5340655084874,3,20,2,93
112,Station A,2076.086243211098,0,20,2,94
100,Station B,3000.2966242461143,1,20,1,95
104,Station B,3000.213812671863,1,20,0,96
44,Station B,3000.020811495802,5,19,0,97
106,Station B,3000.549275795382,1,18,0,98
99,Station B,3000.3830256323376,1,20,0,99
76,Station B,3000.146348587088,3,20,0,100
109,Station B,3000.5144279492374,1,19,0,101
108,Station B,3000.1082343034695,3,20,1,102
120,Station A,2086.999112720141,0,20,1,103
113,Station B,3000.281684985157,3,20,1,104
117,Station B,3000.4855637736496,1,20,0,105
122,Station A,2062.551479665417,0,19,0,106
115,Station B,3000.1487456711407,1,20,0,107
114,Station B,3000.5158195093754,3,19,0,108
119,Station B,3000.4415102695066,3,18,0,109
107,Station B,3000.279476343456,5,17,0,110
96,Station B,3000.019310803211,3,20,3,111
121,Station B,3000.1833906574575,3,20,3,112
124,Station B,3000.391313964448,1,20,2,113
133,Station A,2002.6358004715462,0,20,1,114
116,Station B,3000.254946296752,1,20,0,115
118,Station B,3000.235290253252,1,20,0,116
82,Station B,3000.114210832057,3,20,3,117
69,Station B,3000.0356701783785,3,20,2,118
92,Station B,3000.0796264446462,1,20,1,119
134,Station B,3000.006364653993,1,20,2,120
131,Station B,3000.1166947664897,1,20,1,121
126,Station B,3000.1803998812666,1,20,1,122
136,Station B,3000.399262509989,1,20,1,123
105,Station B,3000.1508836362323,1,20,0,124
141,Station A,2082.454318402547,0,19,0,125
130,Station B,3000.3641657923345,1,19,0,126
135,Station B,3000.3306098895687,3,20,0,127
127,Station B,3000.0401624424844,3,20,0,128
110,Station B,3000.044544988511,1,20,2,129
132,Station B,3000.0767017639787,1,20,3,130
123,Station B,3000.1841521977367,5,20,2,131
139,Station B,3000.0185938352497,1,20,1,132
146,Station A,3000.058778010095,0,20,0,133
125,Station B,3000.011878194187,3,19,0,134
138,Station B,3000.133765291674,1,18,0,135
137,Station B,3000.3513527940795,1,17,0,136
152,Station A,2170.9553435633497,0,18,0,137
103,Station B,3000.0889713301717,3,17,0,138
148,Station B,3000.0817680359355,1,16,0,139
154,Station A,2110.5709166499923,0,16,0,140
147,Station B,3000.2713550997846,5,15,0,141
150,Station B,3000.4967620794246,1,14,0,142
101,Station B,3000.1214178950017,3,14,0,143
111,Station B,3000.0947169566543,3,16,0,144
153,Station B,3000.0478239247955,1,15,0,145
145,Station B,3000.2965239016758,1,14,0,146
155,Station B,3000.285588174244,1,14,0,147
142,Station B,3000.0347934623373,3,13,0,148
158,Station B,3000.104322074833,1,15,0,149
128,Station B,3000.0288620015126,1,14,0,150
129,Station B,3000.110546891733,3,14,0,151
144,Station B,3000.0517212618665,3,15,0,152
160,Station B,3000.1133002386778,1,16,0,153
159,Station B,3000.125968926294,1,20,0,154
151,Station B,3000.0992602246697,3,19,0,155
140,Station B,3000.0264020531804,5,19,0,156
164,Station B,3000.314863633333,1,19,0,157
157,Station B,2938.631762990186,1,19,0,158
167,Station B,3000.8847847903885,1,20,1,159
171,Station B,3000.815170579109,1,20,2,160
163,Station B,3000.22115302718,3,20,1,161
175,Station B,3000.3708782103085,1,20,1,162
166,Station B,3000.424350678858,1,20,1,163
177,Station B,3000.9777797056126,1,20,1,164
162,Station B,3000.2784181552556,3,20,0,165
165,Station B,3000.1865751905134,1,19,0,166
176,Station B,3000.1904959261287,1,18,0,167
143,Station B,3000.133000217398,1,19,0,168
178,Station B,3000.2075665954535,1,18,0,169
173,Station B,3000.0904044754975,1,20,0,170
168,Station B,3000.1878148206215,1,20,0,171
161,Station B,3000.0256615756107,3,20,0,172
182,Station B,3000.4753274231225,1,19,0,173
180,Station B,3000.1283238733213,3,18,0,174
184,Station B,3000.5476200266908,1,17,0,175
183,Station B,3000.12847613019,1,19,0,176
