UserID,ConnectedBaseStation,CurrentLocation,Handovercouter,UsersInSystem,UserQueue,DisconnectedUsers
2,Station B,3000.0379555716377,1,18,0,1
6,Station B,3000.3701610081525,1,17,0,2
3,Station B,3000.149514495751,1,18,0,3
8,Station B,3000.3107169086916,1,18,0,4
4,Station B,3000.353545786034,1,20,0,5
7,Station B,3000.1402518821374,1,20,0,6
11,Station B,3000.4478915003892,1,19,0,7
12,Station B,3000.6951031475833,1,18,0,8
15,Station B,3000.711219102899,1,20,0,9
13,Station B,3000.1773476210815,1,19,0,10
5,Station B,3000.3722306337854,5,20,0,11
10,Station B,3000.1957024296594,1,19,0,12
18,Station B,3000.2703334312605,3,19,0,13
19,Station B,3000.141202380494,1,18,0,14
21,Station B,3000.5930309616056,1,20,0,15
30,Station A,2125.791902457345,0,19,0,16
1,Station B,3000.113750309693,1,18,0,17
25,Station B,3000.592069648229,1,17,0,18
20,Station B,3000.0854798796126,1,17,0,19
17,Station B,3000.2979744012005,3,16,0,20
28,Station B,3000.2080517822947,1,16,0,21
16,Station B,3000.102373516215,3,15,0,22
14,Station B,3000.3530352563575,1,15,0,23
22,Station B,3000.129105832612,1,14,0,24
26,Station B,3000.530521585576,1,13,0,25
31,Station B,3000.1423443232893,1,12,0,26
32,Station B,3000.4695900862985,1,11,0,27
23,Station B,3000.075392454746,1,12,0,28
29,Station B,3000.1044108824103,1,13,0,29
9,Station B,3000.084106847163,5,14,0,30
37,Station B,3000.2438058862285,1,17,0,31
24,Station B,2925.970723807719,5,20,4,32
39,Station B,3000.243099007632,1,20,4,33
44,Station B,3000.6549784211556,1,20,5,34
34,Station B,3000.177446820469,1,20,4,35
49,Station B,3000.633418480102,1,20,3,36
47,Station B,3000.1234311932603,1,20,2,37
43,Station B,3000.4599318400215,1,20,1,38
40,Station B,3000.375225111911,3,20,1,39
46,Station B,3000.613542815617,5,20,0,40
45,Station B,3000.428979342897,1,19,0,41
33,Station B,3000.0955707965786,1,20,0,42
35,Station B,3000.1657239669316,5,20,0,43
48,Station B,3000.1066376345066,1,19,0,44
50,Station B,3000.4725322035074,1,18,0,45
59,Station A,3000.3473391176713,0,19,0,46
41,Station B,3000.097171191148,3,19,0,47
57,Station B,3000.650483814137,1,18,0,48
51,Station B,3000.3779556810473,3,19,0,49
62,Station A,2157.7798072541955,0,18,0,50
54,Station B,3000.1931782716565,1,17,0,51
55,Station B,3000.559094007732,3,16,0,52
53,Station B,3000.486243984683,1,15,0,53
27,Station B,3000.07139385464,3,14,0,54
56,Station B,3000.100094618323,1,13,0,55
61,Station B,3000.7096019201026,1,13,0,56
38,Station B,3000.1518112921312,3,15,0,57
67,Station B,3000.181198514245,1,15,0,58
72,Station A,2083.535344510925,0,16,0,59
64,Station B,3000.531587400647,3,16,0,60
65,Station B,3000.0542614760066,3,19,0,61
71,Station B,3000.4014356309303,1,20,0,62
60,Station B,3000.1484695228755,3,19,0,63
66,Station B,3000.246508967556,3,18,0,64
69,Station B,3000.203147416495,1,17,0,65
70,Station B,3000.3511590537264,1,17,0,66
52,Station B,3000.066539796694,5,19,0,67
74,Station B,3000.0438000366084,1,19,0,68
36,Station B,3000.1122646248596,3,19,0,69
75,Station B,3000.130874426475,3,20,1,70
68,Station B,3000.0250149145677,3,20,0,71
79,Station B,3000.326857271464,1,19,0,72
80,Station B,3000.458467823013,1,19,0,73
76,Station B,3000.012241059577,1,19,0,74
73,Station B,3000.4700453619444,1,19,0,75
63,Station B,3000.034247695733,1,19,0,76
89,Station B,3000.5257577971315,1,18,0,77
87,Station B,3000.548603108011,1,17,0,78
82,Station B,3000.2452450865912,1,16,0,79
42,Station B,3000.1014451846704,3,15,0,80
81,Station B,3000.025943975961,1,15,0,81
77,Station B,3000.08418340803,1,14,0,82
83,Station B,3000.2260937068922,1,13,0,83
93,Station B,3000.080121512165,1,12,0,84
94,Station B,3000.7694022919923,1,11,0,85
90,Station B,3000.4740894877023,1,12,0,86
95,Station B,3000.7079698313732,1,14,0,87
88,Station B,3000.1770423667795,3,13,0,88
101,Station A,2152.052116082432,0,14,0,89
97,Station B,3000.3983084636284,1,16,0,90
84,Station B,3000.0754790192755,1,20,0,91
96,Station B,3000.3059443231036,1,20,1,92
99,Station B,3000.4732344210133,1,20,0,93
98,Station B,3000.5535891537256,1,19,0,94
100,Station B,3000.508787207392,1,20,0,95
109,Station B,3000.287323511164,1,20,1,96
107,Station B,3000.0620753021853,1,20,0,97
110,Station B,3000.6373825665664,1,20,1,98
111,Station B,3000.477007633781,1,20,4,99
105,Station B,3000.3148139918667,1,20,4,100
108,Station B,3000.5527996726023,1,20,3,101
112,Station B,3000.577139546151,1,20,2,102
103,Station B,3000.49869247067,1,20,1,103
58,Station B,3000.091510682381,3,20,3,104
78,Station B,3000.0480002586633,3,20,5,105
92,Station B,3000.146706804462,3,20,6,106
106,Station B,3000.076571482227,1,20,5,107
118,Station B,3000.3447382034983,1,20,4,108
123,Station B,3000.4562520539203,1,20,3,109
122,Station B,3000.39774391089,3,20,2,110
119,Station B,3000.012866055373,1,20,1,111
117,Station B,3000.489635837065,1,20,1,112
113,Station B,2843.004030397767,3,20,6,113
102,Station B,3000.1476281580244,1,20,12,114
124,Station B,3000.4660707867206,1,20,11,115
121,Station B,3000.261247576479,1,20,12,116
127,Station B,3000.5541636053026,1,20,12,117
125,Station B,3000.0786531666777,1,20,12,118
131,Station B,3000.6979733171793,1,20,11,119
