UserID,ConnectedBaseStation,CurrentLocation,Handovercouter,UsersInSystem,UserQueue,DisconnectedUsers
5,Station A,2049.900850842621,0,6,0,1
1,Station B,3000.6177222779716,1,6,0,2
4,Station B,3000.816058887568,1,5,0,3
0,Station B,3000.1812213760195,5,7,0,4
7,Station B,3000.169772706682,1,12,0,5
2,Station B,3000.2449818462196,3,11,0,6
11,Station B,3000.422681128037,1,10,0,7
8,Station B,3000.3742136657766,1,10,0,8
13,Station B,3000.0757602685735,1,9,0,9
12,Station B,3000.487930011368,1,11,0,10
10,Station B,2954.5182284842044,1,20,4,11
18,Station B,3000.481228668432,3,20,3,12
22,Station B,3000.548488661565,1,20,2,13
17,Station B,3000.54362240817,1,20,2,14
21,Station B,3000.1689647698304,1,20,3,15
20,Station B,3000.2903336821146,1,20,4,16
24,Station B,3000.0486587364226,1,20,3,17
26,Station B,3000.5666856838934,1,20,2,18
16,Station B,3000.0855968269207,1,20,1,19
28,Station B,3000.490246869712,1,20,0,20
23,Station B,3000.364970537654,3,20,0,21
25,Station B,3000.3653351277535,1,20,1,22
32,Station B,3000.6155091828527,1,20,2,23
29,Station B,3000.090062609081,1,20,2,24
34,Station B,3000.5505140226333,1,20,1,25
27,Station B,3000.0457963443014,3,20,1,26
37,Station B,3000.571983420446,3,20,3,27
31,Station B,3000.224066558141,1,20,4,28
42,Station B,3000.2476716980973,1,20,4,29
40,Station B,3000.4707356643094,1,20,6,30
30,Station B,3000.0122560704517,3,20,6,31
43,Station B,3000.6944521411424,1,20,8,32
45,Station A,2483.4240519180344,0,20,8,33
47,Station B,3000.004630362316,1,20,9,34
19,Station B,3000.05128798465,3,20,8,35
36,Station B,3000.1432718865553,3,20,7,36
39,Station B,3000.072371035323,1,20,6,37
44,Station B,3000.4259942829904,1,20,5,38
38,Station B,2938.6271541174906,1,20,5,39
50,Station B,3000.281720308257,1,20,4,40
6,Station B,3000.047483438948,1,20,3,41
54,Station B,3000.913882906759,1,20,2,42
9,Station B,3000.0672401203915,1,20,1,43
35,Station B,3000.0995169355288,5,20,0,44
52,Station B,3000.123518530927,1,20,0,45
53,Station B,3000.6084675974344,1,19,0,46
