UserID,ConnectedBaseStation,CurrentLocation,Handovercouter,UsersInSystem,UserQueue,DisconnectedUsers
2,Station B,3000.8118385347425,1,13,0,1
6,Station B,3000.8231568818196,1,16,0,2
7,Station B,3000.4312782461657,1,16,0,3
5,Station B,3000.0713390788655,3,16,0,4
17,Station A,2203.247435522826,0,15,0,5
1,Station B,3000.1372954499516,1,14,0,6
3,Station B,3000.479968668232,1,13,0,7
10,Station B,3000.578590876192,1,12,0,8
13,Station B,3000.1985615122844,1,11,0,9
11,Station B,3000.1235624690353,3,14,0,10
8,Station B,2974.7551216672914,1,14,0,11
14,Station B,3000.0938880628537,1,14,0,12
15,Station B,3000.52564658325,1,13,0,13
4,Station B,3000.351049819401,1,14,0,14
9,Station B,3000.1064124307677,1,13,0,15
20,Station B,2875.5212049352212,1,14,0,16
21,Station B,3000.4465923133926,1,16,0,17
25,Station B,3000.094165158037,1,20,0,18
24,Station B,3000.1443833464928,1,19,0,19
19,Station B,3000.2073103737393,1,18,0,20
32,Station B,2828.7348899697863,1,19,0,21
29,Station B,3000.7419937942104,1,18,0,22
30,Station B,3000.601119736864,1,17,0,23
28,Station B,2833.6451928046613,3,17,0,24
16,Station B,3000.018091168955,1,16,0,25
38,Station A,2130.0811830572475,0,17,0,26
34,Station B,3000.6722331959054,1,16,0,27
23,Station B,3000.394000386386,1,15,0,28
33,Station B,3000.0324414782544,1,15,0,29
27,Station B,3000.1631822056024,1,14,0,30
22,Station B,3000.285046986861,1,14,0,31
37,Station B,3000.0844377127996,1,13,0,32
44,Station A,2041.0573079529945,0,12,0,33
40,Station B,3000.335838881249,1,14,0,34
35,Station B,3000.065892680238,1,15,0,35
26,Station B,3000.1329638412476,3,18,0,36
12,Station B,3000.0837563258756,3,18,0,37
47,Station B,3000.2096169203433,1,17,0,38
43,Station B,3000.2156919492913,1,16,0,39
46,Station B,3000.2696367410526,1,15,0,40
48,Station B,3000.032297356327,3,16,0,41
36,Station B,3000.095933439509,1,16,0,42
39,Station B,3000.215204247883,1,15,0,43
51,Station B,3000.749988840886,1,15,0,44
18,Station B,3000.1284689788745,3,14,0,45
31,Station B,3000.035125756282,3,13,0,46
50,Station B,3000.36923941308,1,15,0,47
54,Station B,3000.091037451296,1,14,0,48
41,Station B,3000.110928793685,1,14,0,49
42,Station B,3000.0001694854072,1,14,0,50
58,Station B,3000.7181507686128,1,13,0,51
62,Station A,2042.509039104195,0,12,0,52
61,Station B,3000.2314165451935,1,16,0,53
55,Station B,3000.1997814274114,1,15,0,54
52,Station B,3000.0873384427914,1,16,0,55
63,Station B,3000.578704846133,1,15,0,56
56,Station B,3000.132948588187,3,14,0,57
66,Station B,3000.5737506759906,1,14,0,58
68,Station B,3000.084009707883,3,15,0,59
59,Station B,3000.2551394299835,3,19,0,60
53,Station B,3000.186009451292,1,18,0,61
64,Station B,3000.4431609532835,1,17,0,62
45,Station B,3000.0451075740857,3,16,0,63
70,Station B,3000.0917419060625,1,18,0,64
74,Station B,3000.3327542304073,1,17,0,65
73,Station B,3000.008283215758,3,16,0,66
75,Station B,3000.1604525879848,3,15,0,67
76,Station B,3000.68307934216,1,14,0,68
78,Station B,3000.21221465455,1,13,0,69
65,Station B,3000.020028535317,1,12,0,70
60,Station B,3000.225477123802,1,11,0,71
81,Station B,3000.6088885558,1,10,0,72
72,Station B,3000.135181183597,1,13,0,73
49,Station B,3000.090717350118,5,19,0,74
82,Station B,3000.743446851518,1,20,2,75
86,Station B,3000.7296366247374,5,20,1,76
89,Station B,3000.1062694737407,1,20,0,77
84,Station B,3000.456103416149,1,20,0,78
85,Station B,3000.4753606520767,1,19,0,79
87,Station B,3000.2820921048638,1,18,0,80
90,Station B,3000.26982742594,3,17,0,81
71,Station B,3000.1638209856537,1,16,0,82
88,Station B,3000.128377374553,1,15,0,83
79,Station B,3000.108466763806,3,15,0,84
94,Station B,3000.1865598602617,3,14,0,85
91,Station B,3000.4724355358676,1,15,0,86
83,Station B,3000.1698386354565,1,14,0,87
95,Station B,3000.701729411332,1,15,0,88
97,Station A,2288.2754664196195,0,18,0,89
69,Station B,3000.0043461423115,5,17,0,90
98,Station B,3000.1439541140826,1,16,0,91
100,Station B,3000.459354794679,1,16,0,92
57,Station B,3000.003188121337,1,20,1,93
92,Station B,3000.1919378677485,1,20,1,94
105,Station B,3000.674467203739,1,20,0,95
93,Station B,3000.2117497438594,3,19,0,96
104,Station B,3000.5999033932485,1,19,0,97
