UserID,ConnectedBaseStation,CurrentLocation,Handovercouter,UsersInSystem,UserQueue,DisconnectedUsers
1,Station B,3000.2676316342054,1,9,0,1
4,Station B,3000.46403654081,1,9,0,2
2,Station B,3000.071063918915,1,9,0,3
7,Station B,3000.437073092098,1,9,0,4
3,Station B,3000.3509460475284,1,9,0,5
5,Station B,3000.0823093162635,1,9,0,6
19,Station A,2119.540675443949,0,13,0,7
12,Station B,3000.5843373744756,1,12,0,8
8,Station B,3000.275544343771,1,14,0,9
16,Station B,3000.0163488748435,3,15,0,10
23,Station A,2057.135628961419,0,14,0,11
15,Station B,3000.1114924823387,1,14,0,12
21,Station B,3000.3307972024263,1,13,0,13
17,Station B,3000.458142687712,1,13,0,14
22,Station B,3000.6698701417235,1,13,0,15
0,Station B,3000.075138541979,3,12,0,16
11,Station B,2945.2862580182773,1,18,0,17
14,Station B,3000.0128289469035,1,17,0,18
27,Station B,3000.791504753556,3,17,0,19
28,Station B,3000.7152499623494,3,18,0,20
9,Station B,3000.0859728096248,3,17,0,21
29,Station B,3000.3098295852174,3,16,0,22
30,Station B,3000.5695012426477,1,16,0,23
25,Station B,3000.001043318263,1,15,0,24
32,Station B,3000.5602977355866,1,14,0,25
10,Station B,3000.088573633116,1,14,0,26
35,Station B,3000.480494474231,1,14,0,27
13,Station B,3000.0779502925207,1,17,0,28
18,Station B,3000.077985161692,1,16,0,29
31,Station B,3000.1669109930244,1,15,0,30
38,Station B,3000.144737857707,1,15,0,31
40,Station B,3000.7356774367818,1,18,0,32
51,Station A,2072.2608438479215,0,20,0,33
39,Station B,3000.178992939832,1,20,0,34
41,Station B,3000.4743901577763,1,19,0,35
45,Station B,3000.0308233836004,1,18,0,36
47,Station B,3000.133594881736,1,18,0,37
49,Station B,3000.033732862563,1,19,0,38
36,Station B,3000.2514899603734,3,19,0,39
26,Station B,3000.1665623181693,3,18,0,40
50,Station B,3000.8102488944555,1,18,0,41
44,Station B,3000.3136284444777,1,20,1,42
33,Station B,3000.106011559148,3,20,0,43
46,Station B,3000.1446728878727,1,20,0,44
55,Station B,3000.279935112343,1,19,0,45
20,Station B,3000.0799589633534,3,19,0,46
57,Station B,3000.6348576587043,1,18,0,47
43,Station B,3000.1256436389067,1,17,0,48
56,Station B,3000.721323377385,3,16,0,49
24,Station B,3000.131888542326,5,17,0,50
42,Station B,3000.1156557677286,1,18,0,51
60,Station B,3000.270858998091,1,17,0,52
62,Station B,3000.139516524152,1,17,0,53
58,Station B,3000.512003530808,1,18,0,54
53,Station B,3000.301391367261,1,17,0,55
59,Station B,3000.0817490460477,1,16,0,56
34,Station B,3000.0690231435487,5,16,0,57
68,Station B,3000.1174409248756,1,15,0,58
65,Station B,3000.589485731438,1,14,0,59
48,Station B,3000.188189282463,1,16,0,60
54,Station B,3000.117307469392,1,15,0,61
64,Station B,3000.11808073804,1,14,0,62
52,Station B,3000.1598889541347,1,13,0,63
71,Station B,3000.611461707631,3,13,0,64
63,Station B,3000.038579464842,1,12,0,65
37,Station B,3000.020697514903,5,19,0,66
67,Station B,3000.231907472013,3,18,0,67
74,Station B,3000.3478387735404,1,17,0,68
75,Station B,3000.5993532913867,1,16,0,69
72,Station B,2973.8387230338744,1,16,0,70
79,Station B,3000.2740290598176,1,17,0,71
80,Station B,3000.066205273029,1,17,0,72
76,Station B,3000.1565476116953,1,16,0,73
78,Station B,3000.108698189144,1,15,0,74
77,Station B,3000.110830067407,3,14,0,75
61,Station B,3000.036920085918,1,13,0,76
84,Station B,3000.15198023425,1,12,0,77
81,Station B,3000.486080616487,1,11,0,78
83,Station B,3000.1078828307277,1,11,0,79
70,Station B,3000.13844621442,1,11,0,80
66,Station B,3000.1301959143902,5,11,0,81
88,Station B,3000.3745823077,1,11,0,82
89,Station B,3000.3983192266023,1,16,0,83
93,Station B,3000.1361813850817,3,19,0,84
94,Station B,3000.798337530198,3,19,0,85
92,Station B,3000.526664841857,3,18,0,86
98,Station B,3000.5347257984226,1,17,0,87
97,Station B,3000.620972626316,1,17,0,88
87,Station B,3000.1798926842894,5,17,0,89
73,Station B,3000.0035802079487,1,16,0,90
85,Station B,3000.111574048397,1,15,0,91
95,Station B,3000.4816746927154,1,14,0,92
82,Station B,3000.185657429025,7,14,0,93
