UserID,ConnectedBaseStation,CurrentLocation,Handovercouter,UsersInSystem,UserQueue,DisconnectedUsers
2,Station B,3000.0258711381775,1,11,0,1
1,Station B,3000.4192944663178,1,11,0,2
7,Station B,3000.663067983261,1,10,0,3
5,Station B,3000.2429210851437,3,9,0,4
6,Station B,3000.8469547677414,1,9,0,5
4,Station B,3000.199187030455,1,14,0,6
3,Station B,3000.2883786863754,1,15,0,7
14,Station B,3000.4498089092704,1,15,0,8
9,Station B,3000.3424126257805,1,14,0,9
8,Station B,3000.3058596451215,1,13,0,10
15,Station B,3000.532164771142,1,12,0,11
19,Station B,3000.7768155735594,1,12,0,12
16,Station B,3000.0836835733817,1,12,0,13
17,Station B,3000.1505202522694,1,11,0,14
18,Station B,3000.2925758818533,1,13,0,15
22,Station B,3000.3369975236888,3,17,0,16
11,Station B,3000.1674810428285,3,18,0,17
27,Station B,3000.48473939529,1,20,1,18
24,Station B,3000.316860754783,1,20,0,19
26,Station B,3000.4157488874757,3,20,2,20
28,Station B,3000.1061899132437,1,20,4,21
32,Station B,3000.380149516944,1,20,3,22
37,Station A,2310.4199756096014,0,20,2,23
12,Station B,3000.122940578715,5,20,1,24
34,Station B,3000.5113549511952,1,20,0,25
10,Station B,3000.0359029579627,3,19,0,26
36,Station B,3000.7527152457396,1,18,0,27
35,Station B,3000.4656192977945,1,17,0,28
23,Station B,3000.236579805515,3,17,0,29
21,Station A,2516.089280616611,0,18,0,30
31,Station B,3000.185539454089,1,17,0,31
30,Station B,3000.1569599699847,1,16,0,32
13,Station B,3000.1811825931645,3,15,0,33
40,Station B,3000.6519090805095,1,16,0,34
33,Station B,3000.4318158056703,1,19,0,35
39,Station B,3000.2212482559326,1,18,0,36
44,Station B,3000.251943830409,3,18,0,37
43,Station B,3000.5997424763846,1,17,0,38
42,Station B,3000.251337327504,1,16,0,39
51,Station A,2237.1435143006715,2,15,0,40
45,Station B,3000.1436879938046,1,16,0,41
38,Station B,3000.117327037523,1,17,0,42
50,Station B,3000.106663236614,3,16,0,43
54,Station B,3000.015038158487,1,17,0,44
52,Station B,3000.1718561765206,1,17,0,45
41,Station B,3000.2203104211867,1,16,0,46
20,Station B,3000.142915319324,3,16,0,47
29,Station B,3000.1322597539584,3,16,0,48
55,Station B,3000.3836508447193,1,16,0,49
46,Station B,3000.2700454779842,1,15,0,50
58,Station B,3000.349609013219,1,14,0,51
25,Station B,3000.0961917455297,3,13,0,52
53,Station B,3000.212576112477,1,12,0,53
49,Station B,3000.215610369116,1,11,0,54
59,Station B,3000.3313298698154,3,13,0,55
62,Station B,3000.284484745225,1,13,0,56
61,Station B,3000.3422218376068,1,15,0,57
66,Station B,3000.538230039031,1,17,0,58
65,Station B,3000.331731295795,1,17,0,59
74,Station A,2030.646287789797,0,17,0,60
76,Station A,2012.6902682975356,0,16,0,61
67,Station B,3000.083404356321,1,16,0,62
