UserID,ConnectedBaseStation,CurrentLocation,Handovercouter,UsersInSystem,UserQueue,DisconnectedUsers
3,Station B,3000.46545839425,1,16,0,1
7,Station B,3000.739279679558,1,15,0,2
5,Station B,3000.7700473437094,1,14,0,3
11,Station B,3000.4191593910737,3,15,0,4
4,Station B,3000.2766017704507,1,14,0,5
9,Station B,3000.383582862528,1,13,0,6
10,Station B,3000.408207959409,1,13,0,7
13,Station B,3000.1767552536153,1,12,0,8
6,Station B,3000.3182472456288,1,13,0,9
23,Station A,2068.531840553006,0,17,0,10
1,Station B,3000.0730912261283,1,16,0,11
8,Station B,3000.3243011458217,3,15,0,12
19,Station B,3000.3689863180616,1,18,0,13
18,Station B,3000.5006932762462,1,20,0,14
22,Station B,3000.1364918246313,1,20,4,15
12,Station B,3000.051431611531,1,20,5,16
24,Station B,3000.3157664864993,1,20,4,17
14,Station B,3000.1289111215574,1,20,4,18
2,Station B,2970.4517206402893,5,20,6,19
27,Station B,3000.5787762025984,1,20,6,20
29,Station B,3000.002823551189,1,20,5,21
39,Station A,2098.9424545020684,0,20,5,22
33,Station B,3000.1220603832044,1,20,6,23
30,Station B,3000.514072977011,1,20,6,24
26,Station B,3000.5580161655434,1,20,5,25
31,Station B,3000.487114166556,1,20,4,26
25,Station B,3000.289941467832,3,20,5,27
35,Station B,3000.1282617646757,1,20,4,28
38,Station B,3000.4278051071765,1,20,4,29
34,Station B,3000.0846242775538,1,20,6,30
20,Station B,3000.2745380348742,3,20,5,31
37,Station B,3000.129047967703,1,20,4,32
46,Station B,3000.4084855112537,1,20,3,33
43,Station B,3000.532263551451,1,20,3,34
41,Station B,3000.531308558689,1,20,2,35
45,Station B,3000.6095302815934,1,20,1,36
49,Station B,3000.361537654624,3,20,0,37
55,Station A,2090.4037268060497,0,20,0,38
56,Station A,2077.448100699995,0,20,1,39
15,Station B,3000.115247248618,3,20,0,40
47,Station B,3000.1758474014514,1,20,1,41
21,Station B,3000.1820757436344,1,20,0,42
51,Station B,3000.6173876523876,1,19,0,43
40,Station B,3000.2506055301014,1,20,4,44
50,Station B,3000.134027809782,1,20,3,45
36,Station B,3000.214679461729,3,20,2,46
44,Station B,3000.234440349923,1,20,1,47
16,Station B,3000.1532834325776,1,20,0,48
53,Station B,3000.6374784447694,3,19,0,49
28,Station B,3000.003874339342,1,18,0,50
59,Station B,3000.964358319043,1,20,0,51
32,Station B,3000.0794174969724,1,20,2,52
54,Station B,3000.5959433585463,1,20,1,53
60,Station B,3000.113653779129,1,20,2,54
58,Station B,3000.263217550206,1,20,1,55
65,Station B,3000.53661070238,1,20,4,56
52,Station B,3000.196034477451,3,20,3,57
66,Station B,3000.5290119583137,1,20,3,58
63,Station B,3000.38887800882,3,20,2,59
76,Station A,2144.9154805724434,2,20,1,60
70,Station B,3000.769115733051,1,20,3,61
68,Station B,3000.6647073560116,1,20,5,62
75,Station B,3000.4512878696387,1,20,5,63
62,Station B,3000.4190997709716,1,20,4,64
74,Station B,3000.4623621671594,1,20,3,65
69,Station B,3000.046568450869,1,20,2,66
72,Station B,3000.052887248963,1,20,1,67
78,Station B,3000.3642401766656,1,20,3,68
57,Station B,3000.099370121362,1,20,4,69
73,Station B,3000.3628134954492,3,20,3,70
82,Station A,3000.213812671863,0,20,7,71
83,Station B,3000.549275795382,1,20,6,72
86,Station B,3000.5144279492374,1,20,8,73
89,Station B,2782.6013587427224,1,20,8,74
85,Station B,3000.1082343034695,1,20,7,75
79,Station B,3000.4213487930597,3,20,6,76
81,Station B,3000.2966242461143,1,20,6,77
17,Station B,3000.083871939294,7,20,5,78
90,Station A,3000.281684985157,2,20,7,79
91,Station B,3000.4415102695066,3,20,7,80
84,Station B,3000.279476343456,1,20,10,81
67,Station B,3000.0636069515767,3,20,12,82
88,Station B,2942.5196727279667,1,20,12,83
64,Station B,3000.146348587088,1,20,15,84
100,Station B,3000.9530439587857,1,20,14,85
96,Station B,3000.391313964448,1,20,14,86
101,Station B,3000.006364653993,1,20,16,87
92,Station B,3000.094345769258,1,20,15,88
42,Station B,3000.020811495802,3,20,16,89
97,Station B,3000.0401624424844,1,20,17,90
102,Station B,3000.5195583293457,1,20,16,91
103,Station B,2992.279663556903,1,20,15,92
107,Station B,3000.058778010095,1,20,15,93
80,Station B,3000.019310803211,1,20,15,94
48,Station B,3000.031229685533,3,20,14,95
108,Station B,3000.2713550997846,1,20,15,96
99,Station B,3000.0448900403458,1,20,18,97
112,Station B,3000.4967620794246,1,20,19,98
110,Station B,3000.273091322463,1,20,18,99
105,Station B,2892.234938871528,1,20,18,100
111,Station B,3000.0478239247955,1,20,17,101
114,Station B,3000.285588174244,1,20,16,102
95,Station B,3000.011878194187,1,20,15,103
94,Station B,3000.1841521977367,1,20,15,104
109,Station B,3000.1671928533656,1,20,14,105
87,Station B,3000.044544988511,3,20,13,106
77,Station B,3000.0796264446462,7,20,13,107
71,Station B,3000.114210832057,1,20,13,108
106,Station B,3000.0347934623373,3,20,14,109
117,Station B,3000.314863633333,1,20,13,110
61,Station B,3000.0356701783785,5,20,13,111
118,Station B,3000.8847847903885,1,20,13,112
121,Station B,3000.815170579109,1,20,14,113
113,Station B,3000.00577181474,3,20,15,114
126,Station B,3000.9777797056126,1,20,14,115
124,Station B,3000.3708782103085,1,20,14,116
125,Station B,3000.1904959261287,1,20,13,117
130,Station A,2152.512604942503,0,20,14,118
116,Station B,3000.125968926294,1,20,14,119
128,Station A,2392.726669840237,0,20,13,120
136,Station A,2253.2632770729742,0,20,12,121
98,Station B,2958.795598949625,3,20,11,122
127,Station B,3000.4015204485113,1,20,12,123
131,Station B,3000.4753274231225,1,20,11,124
104,Station B,3000.0264020531804,5,20,11,125
129,Station B,3000.1283238733213,5,20,11,126
139,Station B,3000.232315650308,1,20,10,127
132,Station B,3000.12847613019,1,20,9,128
123,Station B,3000.0904044754975,1,20,8,129
119,Station B,3000.1878148206215,3,20,8,130
134,Station B,3000.150831130436,3,20,8,131
138,Station B,3000.4960721790562,1,20,7,132
140,Station B,3000.3325626423716,1,20,7,133
135,Station B,3000.0089834785904,3,20,6,134
150,Station A,2076.097874088002,0,20,5,135
122,Station B,3000.0769771704217,1,20,4,136
143,Station B,3000.029876010229,1,20,3,137
137,Station B,3000.128238022218,1,20,3,138
147,Station B,3000.1640547639804,1,20,3,139
142,Station B,3000.4066886946807,1,20,3,140
144,Station B,3000.4883789967316,1,20,2,141
145,Station B,3000.030303741695,1,20,2,142
153,Station B,3000.3361311986428,1,20,1,143
155,Station B,3000.7411915615526,1,20,1,144
146,Station B,3000.2766896220833,3,20,0,145
154,Station B,3000.304674472547,1,19,0,146
159,Station B,3000.21199980611,1,20,2,147
151,Station B,3000.1802489480156,1,20,5,148
158,Station B,3000.4217376531296,1,20,5,149
149,Station B,3000.3112355931753,1,20,5,150
169,Station A,2028.021838907357,0,20,4,151
170,Station A,2097.7193531195107,0,20,4,152
93,Station B,3000.0815384472517,5,20,3,153
141,Station B,3000.1859908045526,3,20,2,154
152,Station B,3000.045979671932,1,20,1,155
148,Station B,3000.2148124576333,1,20,1,156
166,Station B,3000.241677044768,1,20,5,157
165,Station B,3000.2111662899315,1,20,4,158
162,Station B,3000.4087133661624,1,20,3,159
167,Station B,3000.1881590211833,1,20,4,160
115,Station B,2967.4122913206556,3,20,3,161
175,Station B,3000.8394536564197,3,20,3,162
171,Station B,3000.053361028851,1,20,3,163
164,Station B,3000.362047685834,5,20,2,164
157,Station B,3000.2079799533976,1,20,1,165
176,Station B,3000.0191235738594,1,20,1,166
172,Station A,2343.969179387804,0,20,0,167
161,Station B,3000.254297696153,3,19,0,168
174,Station B,3000.37385010183,1,19,0,169
168,Station B,3000.217838249735,3,18,0,170
173,Station B,3000.1936989648284,1,17,0,171
156,Station B,3000.17035503167,1,18,0,172
180,Station B,3000.23024808174,1,19,0,173
182,Station B,3000.7545804256915,1,19,0,174
185,Station B,3000.471690450031,1,20,0,175
120,Station B,3000.0632273626434,5,19,0,176
186,Station B,3000.3692121629683,1,18,0,177
181,Station B,3000.32135561639,1,20,1,178
133,Station B,3000.1205093176623,1,20,2,179
178,Station B,3000.3641161917467,1,20,1,180
187,Station B,3000.3984514148915,1,20,0,181
188,Station B,3000.07603108032,1,19,0,182
191,Station B,3000.679836366782,1,20,0,183
183,Station B,3000.4098935662114,1,19,0,184
179,Station B,3000.0676811050535,1,18,0,185
195,Station B,3000.660311810572,1,19,0,186
189,Station B,3000.3201593423187,1,18,0,187
196,Station A,2243.9303458406066,0,19,0,188
177,Station B,3000.13457950074,3,19,0,189
194,Station B,3000.1565129548503,1,18,0,190
199,Station B,3000.1934647545604,1,20,1,191
184,Station B,3000.084026804513,1,20,0,192
202,Station B,3000.3766903376995,3,20,2,193
200,Station B,3000.373217805638,1,20,2,194
205,Station B,3000.4329777187036,1,20,1,195
190,Station B,3000.2421955170093,1,20,0,196
210,Station A,2064.101850105031,0,19,0,197
197,Station B,3000.2545388642784,3,19,0,198
208,Station B,3000.0051550201515,1,18,0,199
163,Station B,3000.077645353342,7,17,0,200
211,Station B,3000.630331914901,3,18,0,201
209,Station B,3000.5298068127377,1,17,0,202
204,Station B,3000.300747314584,1,17,0,203
160,Station B,3000.1123199706726,3,16,0,204
212,Station B,3000.293701561423,3,18,0,205
216,Station B,3000.0595173807774,1,19,0,206
206,Station B,3000.3276891552377,1,19,0,207
193,Station B,3000.0154423078666,3,18,0,208
207,Station B,3000.1748656893965,1,17,0,209
203,Station B,3000.314452895372,1,20,0,210
213,Station B,3000.066094075134,1,19,0,211
214,Station B,3000.413324236532,1,19,0,212
223,Station B,3000.7953602347184,1,19,0,213
225,Station B,2789.4625168615808,1,18,0,214
224,Station B,3000.035876067159,3,18,0,215
221,Station B,3000.3682258447498,1,18,0,216
192,Station B,3000.0919460244377,3,19,0,217
201,Station B,2982.071364678408,1,18,0,218
222,Station B,3000.05127237517,1,20,0,219
219,Station B,3000.242737669024,3,19,0,220
229,Station B,3000.345422046994,1,18,0,221
227,Station B,3000.5278104286517,1,20,0,222
215,Station B,3000.1544519127856,3,20,1,223
230,Station B,3000.263758257297,1,20,0,224
233,Station B,3000.699930841032,1,20,0,225
217,Station B,3000.1558628505813,1,20,0,226
234,Station B,3000.8179352142606,1,19,0,227
231,Station B,3000.577556189731,1,20,2,228
236,Station B,3000.7573216820792,1,20,2,229
232,Station B,3000.0850310062156,1,20,3,230
228,Station B,3000.1808036198004,3,20,2,231
220,Station B,3000.098997092838,3,20,1,232
237,Station B,3000.0031034048748,3,20,8,233
239,Station B,3000.104269357256,3,20,7,234
198,Station B,2984.584261433066,3,20,9,235
218,Station B,3000.2237824464873,5,20,8,236
