UserID,ConnectedBaseStation,CurrentLocation,Handovercouter,UsersInSystem,UserQueue,DisconnectedUsers
1,Station B,3000.6177222779716,3,7,0,1
4,Station B,3000.816058887568,3,6,0,2
6,Station A,2095.988643194687,0,5,0,3
0,Station A,3000.1812213760195,2,7,0,4
7,Station B,2811.9599510530966,1,11,0,5
11,Station B,3000.422681128037,1,11,0,6
2,Station B,3000.2449818462196,1,10,0,7
8,Station B,3000.3742136657766,3,10,0,8
13,Station B,3000.0757602685735,1,9,0,9
12,Station B,3000.487930011368,1,11,0,10
18,Station B,3000.481228668432,1,20,4,11
22,Station B,3000.548488661565,1,20,3,12
17,Station B,3000.54362240817,1,20,4,13
10,Station B,3000.0375624392523,1,20,4,14
21,Station B,3000.1689647698304,1,20,5,15
24,Station B,3000.0486587364226,1,20,4,16
20,Station B,3000.2903336821146,1,20,3,17
26,Station B,3000.5666856838934,1,20,3,18
28,Station B,3000.490246869712,1,20,2,19
16,Station B,3000.0855968269207,1,20,1,20
23,Station B,3000.364970537654,1,20,2,21
25,Station B,3000.3653351277535,3,20,2,22
29,Station B,3000.090062609081,5,20,3,23
32,Station B,3000.6155091828527,1,20,2,24
27,Station B,3000.0457963443014,1,20,3,25
43,Station A,2056.8952922641733,0,20,2,26
33,Station B,3000.5505140226333,1,20,1,27
37,Station B,3000.571983420446,1,20,3,28
35,Station B,3000.4707356643094,1,20,4,29
31,Station B,3000.224066558141,1,20,6,30
9,Station B,2725.2996474320166,1,20,5,31
34,Station B,3000.2673187445,1,20,5,32
42,Station B,3000.6944521411424,1,20,4,33
40,Station B,3000.0592704742153,3,20,3,34
30,Station B,3000.0122560704517,1,20,5,35
44,Station B,3000.8151597676065,1,20,4,36
41,Station B,3000.2171290891406,1,20,4,37
46,Station B,3000.1014049648697,1,20,5,38
47,Station B,3000.004630362316,1,20,4,39
19,Station B,3000.05128798465,9,20,3,40
36,Station B,3000.1432718865553,3,20,2,41
38,Station B,3000.072371035323,1,20,2,42
54,Station B,3000.7194315011366,1,20,1,43
48,Station B,3000.126477620397,1,20,0,44
51,Station B,3000.0002417621363,3,19,0,45
52,Station B,3000.7056775051715,1,18,0,46
55,Station B,3000.913882906759,3,17,0,47
49,Station B,3000.0779764729787,1,16,0,48
53,Station B,3000.123518530927,3,16,0,49
56,Station B,3000.3379082218403,1,15,0,50
45,Station B,3000.223934601345,1,15,0,51
5,Station B,3000.0611480934863,1,16,0,52
39,Station B,3000.089196019071,1,15,0,53
50,Station B,3000.0625761031943,3,14,0,54
61,Station B,3000.620321298739,1,14,0,55
58,Station B,3000.4938688246107,1,13,0,56
14,Station B,3000.0577998782774,3,15,0,57
71,Station A,2030.283818716507,0,14,0,58
65,Station B,3000.589565002032,1,13,0,59
67,Station B,3000.0271299036417,3,13,0,60
80,Station A,2091.37203597528,0,20,2,61
68,Station B,3000.3887615943186,1,20,2,62
59,Station B,3000.0577277491643,1,20,2,63
57,Station B,3000.006097015254,1,20,6,64
70,Station B,2919.223841173232,1,20,6,65
72,Station B,3000.270278219157,1,20,6,66
60,Station B,3000.0916572551864,5,20,6,67
63,Station B,3000.102066676987,3,20,6,68
81,Station B,3000.7463038360797,1,20,5,69
15,Station B,3000.002954364182,3,20,4,70
76,Station B,3000.0957878033905,3,20,4,71
75,Station B,3000.096242289299,3,20,3,72
78,Station B,3000.0463873510375,1,20,2,73
74,Station B,3000.2220759753213,1,20,3,74
73,Station B,3000.179954448069,3,20,2,75
83,Station B,3000.1667296329438,1,20,1,76
84,Station B,3000.4777063216497,1,20,0,77
87,Station B,3000.2684943649233,3,20,1,78
93,Station B,3000.3022666552256,3,20,2,79
62,Station B,3000.16302317791,3,20,1,80
95,Station B,3000.6598330533,3,20,0,81
88,Station B,3000.5323001271972,3,20,0,82
94,Station B,3000.4263634070526,1,20,0,83
96,Station A,3000.1072911221127,0,20,0,84
90,Station B,3000.3025193955787,3,19,0,85
97,Station B,3000.42630184488,1,18,0,86
77,Station B,3000.186478161241,1,18,0,87
89,Station B,3000.341597443525,3,19,0,88
85,Station B,3000.3336425897487,3,20,0,89
99,Station B,3000.002658105049,3,19,0,90
69,Station B,3000.12128979753,1,19,0,91
100,Station B,3000.765794065952,1,18,0,92
82,Station B,3000.206358827272,1,19,0,93
86,Station B,3000.1961665580134,1,19,0,94
91,Station B,3000.1869316889815,1,20,0,95
79,Station B,3000.1755677498877,3,20,2,96
